,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29222,63,,166425,Graduate,10,Separated,,Not-Family,Black,Female,0,0,24,US,<=50K
29223,43,self_emp,160369,NonGraduate,6,Separated,Blue-Collar,Not-Family,White,Male,0,0,25,US,<=50K
29224,39,private,206298,Graduate,10,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29225,27,private,183523,Graduate,13,Single,White-Collar,Not-Family,White,Male,0,0,45,US,<=50K
29226,17,private,217342,NonGraduate,6,Single,White-Collar,Family,White,Female,0,0,5,US,<=50K
29227,40,govt,141858,Graduate,15,Married,White-Collar,Family,White,Male,0,0,72,US,<=50K
29228,50,private,213296,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,48,US,>50K
29229,23,self_emp,201682,Graduate,13,Single,White-Collar,Family,White,Female,0,0,35,US,<=50K
29230,60,private,178312,NonGraduate,9,Married,White-Collar,Family,White,Male,7298,0,65,US,>50K
29231,30,private,269723,NonGraduate,9,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29232,24,private,200593,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
29233,23,private,32616,Graduate,13,Single,White-Collar,Family,White,Female,0,0,20,US,<=50K
29234,24,private,259510,Graduate,13,Married,White-Collar,Family,White,Male,5013,0,30,US,<=50K
29235,45,self_emp,271828,Graduate,13,Married,Blue-Collar,Family,White,Male,0,0,20,US,<=50K
29236,58,self_emp,78104,Graduate,10,Married,White-Collar,Family,White,Male,7298,0,60,US,>50K
29237,22,private,113703,Graduate,10,Single,White-Collar,Family,White,Male,0,0,20,US,<=50K
29238,41,private,187802,Graduate,10,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29239,48,private,440706,NonGraduate,4,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
29240,31,private,191834,NonGraduate,9,Separated,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29241,33,private,149184,Graduate,15,Married,White-Collar,Family,White,Male,0,1977,50,US,>50K
29242,49,self_emp,315998,Graduate,13,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
29243,30,private,159589,Graduate,13,Married,White-Collar,Family,White,Male,7688,0,50,US,>50K
29244,38,private,60313,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29245,58,govt,32855,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,48,US,<=50K
29246,58,private,142326,Graduate,13,Separated,White-Collar,Not-Family,White,Female,0,0,50,US,<=50K
29247,61,self_emp,201965,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,40,US,<=50K
29248,58,private,172333,NonGraduate,9,Married,White-Collar,Family,White,Male,7688,0,40,US,>50K
29249,32,private,206541,Graduate,11,Married,White-Collar,Family,White,Male,0,0,45,US,>50K
29250,33,self_emp,177828,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Male,0,0,50,US,<=50K
29251,28,private,303440,Graduate,13,Separated,White-Collar,Not-Family,White,Female,0,0,50,US,>50K
29252,22,private,89991,Graduate,10,Single,Service,Family,White,Female,0,0,11,US,<=50K
29253,35,private,186009,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
29254,59,private,170988,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,55,US,<=50K
29255,45,self_emp,180239,Graduate,15,Married,White-Collar,Family,Asian-Pac-Islander,Male,7688,0,40,,>50K
29256,50,self_emp,213654,NonGraduate,9,Married,White-Collar,Family,Black,Male,0,0,40,US,<=50K
29257,56,self_emp,32316,NonGraduate,8,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29258,36,self_emp,150371,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29259,18,,387871,NonGraduate,6,Single,,Family,White,Male,0,0,30,US,<=50K
29260,28,private,314649,Graduate,10,Married,White-Collar,Family,Amer-Indian-Eskimo,Male,0,0,60,US,<=50K
29261,42,private,240255,Graduate,11,Married,White-Collar,Family,Black,Male,0,0,40,US,>50K
29262,60,private,206339,NonGraduate,9,Married,Service,Family,White,Male,0,0,40,US,<=50K
29263,41,self_emp,230168,Graduate,10,Married,White-Collar,Family,White,Male,0,0,91,US,<=50K
29264,42,private,171424,Graduate,13,Married,White-Collar,Family,White,Male,7298,0,45,US,>50K
29265,36,private,148581,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,55,US,>50K
29266,52,govt,89705,Graduate,14,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
29267,42,self_emp,248406,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29268,26,govt,72594,Graduate,10,Married,Service,Family,White,Male,0,0,55,US,>50K
29269,31,govt,137537,Graduate,13,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29270,47,private,225065,NonGraduate,3,Separated,White-Collar,Not-Family,White,Female,0,0,40,Non-US,<=50K
29271,35,private,217274,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
29272,19,private,69151,NonGraduate,5,Single,Blue-Collar,Family,White,Male,0,0,25,US,<=50K
29273,59,self_emp,81107,Graduate,10,Married,White-Collar,Family,White,Female,0,0,80,US,>50K
29274,38,private,205852,Graduate,13,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
29275,36,private,201117,Graduate,13,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
29276,35,private,397307,Graduate,14,Single,White-Collar,Not-Family,White,Female,0,0,55,US,<=50K
29277,39,private,115422,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,30,US,<=50K
29278,64,private,114994,Graduate,10,Separated,Service,Not-Family,White,Male,0,0,40,US,<=50K
29279,17,govt,39815,NonGraduate,6,Single,Service,Family,White,Female,0,0,25,US,<=50K
29280,49,private,151584,Graduate,10,Married,Service,Family,White,Male,0,0,32,US,<=50K
29281,19,private,164938,Graduate,10,Single,Service,Family,White,Female,0,0,25,US,<=50K
29282,36,self_emp,179896,NonGraduate,9,Married,White-Collar,Family,White,Female,3137,0,40,US,<=50K
29283,26,private,253841,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,45,US,<=50K
29284,27,private,177955,NonGraduate,3,Single,Service,Family,White,Female,2176,0,40,Non-US,<=50K
29285,66,private,113323,Graduate,13,Married,White-Collar,Family,White,Male,20051,0,40,US,>50K
29286,38,private,320305,NonGraduate,4,Married,White-Collar,Family,White,Male,0,0,40,US,<=50K
29287,25,private,229287,Graduate,13,Single,White-Collar,Family,White,Female,0,0,25,US,<=50K
29288,19,private,100790,NonGraduate,9,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29289,30,private,331419,Graduate,12,Single,Blue-Collar,Not-Family,White,Male,4787,0,50,US,>50K
29290,22,private,171419,Graduate,11,Single,White-Collar,Not-Family,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
29291,60,private,202226,Graduate,10,Separated,Blue-Collar,Family,White,Male,0,0,44,US,>50K
29292,54,private,308087,Graduate,10,Married,White-Collar,Family,White,Male,0,1977,18,US,>50K
29293,46,private,220124,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Male,0,0,37,US,<=50K
29294,33,govt,31703,Graduate,10,Single,Service,Family,White,Male,0,0,40,US,<=50K
29295,51,govt,153908,Graduate,14,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29296,43,private,180599,Graduate,15,Married,White-Collar,Family,White,Male,15024,0,60,US,>50K
29297,18,,252046,NonGraduate,9,Single,,Family,White,Female,0,0,30,US,<=50K
29298,60,self_emp,160062,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,25,US,<=50K
29299,39,self_emp,148443,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,60,US,<=50K
29300,23,private,91733,Graduate,13,Single,White-Collar,Family,White,Female,3325,0,40,US,<=50K
29301,39,private,176634,Graduate,12,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29302,40,govt,74949,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29303,48,private,165484,Graduate,10,Married,White-Collar,Family,White,Male,0,0,65,US,>50K
29304,24,private,44738,NonGraduate,9,Single,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29305,32,private,130040,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29306,31,self_emp,234537,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,60,US,<=50K
29307,39,private,179016,NonGraduate,9,Single,Blue-Collar,Not-Family,Black,Male,0,0,40,US,<=50K
29308,27,private,335421,Graduate,14,Single,White-Collar,Family,White,Female,0,0,40,US,<=50K
29309,45,govt,312678,Graduate,14,Single,White-Collar,Not-Family,Black,Male,0,0,38,US,<=50K
29310,22,,313786,NonGraduate,9,Separated,,Family,Black,Female,0,0,40,US,<=50K
29311,31,private,198751,Graduate,13,Single,Blue-Collar,Not-Family,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
29312,63,private,131519,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29313,45,private,285060,Graduate,13,Married,White-Collar,Family,White,Male,0,0,50,US,>50K
29314,28,govt,189765,Graduate,10,Separated,White-Collar,Not-Family,White,Female,0,0,50,US,<=50K
29315,23,private,130905,Graduate,13,Single,White-Collar,Family,White,Female,0,0,40,US,<=50K
29316,50,private,146325,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,44,US,>50K
29317,33,private,102821,NonGraduate,8,Married,Service,Family,White,Male,0,0,40,US,<=50K
29318,22,,137876,Graduate,10,Single,,Family,White,Male,0,0,40,US,<=50K
29319,27,private,388998,Graduate,13,Single,White-Collar,Not-Family,White,Male,13550,0,46,US,>50K
29320,29,private,82910,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29321,36,private,309122,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,35,US,<=50K
29322,60,private,532845,NonGraduate,2,Married,Blue-Collar,Family,White,Male,0,0,40,Non-US,>50K
29323,46,private,195833,Graduate,13,Married,Blue-Collar,Family,White,Male,0,0,50,,<=50K
29324,67,,98882,Graduate,14,Separated,,Not-Family,White,Female,0,0,40,US,<=50K
29325,20,,133515,Graduate,10,Single,,Family,White,Female,0,0,15,Non-US,<=50K
29326,23,private,55215,Graduate,13,Single,White-Collar,Family,White,Male,0,0,55,US,<=50K
29327,38,self_emp,176357,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
29328,60,private,185836,Graduate,15,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
29329,20,self_emp,54152,Graduate,10,Single,Blue-Collar,Not-Family,White,Female,0,0,35,US,<=50K
29330,37,private,212437,Graduate,10,Separated,Blue-Collar,Not-Family,Black,Female,0,0,48,US,<=50K
29331,37,private,224566,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29332,58,private,200040,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29333,25,private,41526,Graduate,13,Single,Blue-Collar,Family,White,Male,0,0,30,Non-US,<=50K
29334,27,private,89598,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,60,US,<=50K
29335,33,private,323811,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,55,US,<=50K
29336,43,govt,30824,Graduate,10,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29337,21,govt,181096,Graduate,10,Single,White-Collar,Family,Black,Male,0,0,20,US,<=50K
29338,45,private,217953,NonGraduate,9,Married,Blue-Collar,Family,Other,Male,0,0,40,Non-US,<=50K
29339,44,private,222635,NonGraduate,3,Married,Blue-Collar,Family,Black,Male,0,0,40,US,<=50K
29340,52,,121942,NonGraduate,4,Married,,Family,White,Male,0,0,40,US,<=50K
29341,53,private,346871,NonGraduate,9,Separated,White-Collar,Not-Family,White,Male,4787,0,46,US,>50K
29342,31,private,184889,NonGraduate,9,Single,Service,Family,Black,Female,0,0,20,US,<=50K
29343,18,govt,101709,NonGraduate,7,Single,Service,Family,Asian-Pac-Islander,Male,0,0,15,Non-US,<=50K
29344,20,private,125010,NonGraduate,9,Single,Service,Family,White,Female,0,0,30,US,<=50K
29345,32,private,53135,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29346,48,private,498328,NonGraduate,6,Married,Blue-Collar,Family,Black,Male,0,0,40,US,<=50K
29347,46,private,604380,NonGraduate,9,Married,Service,Family,Black,Male,0,0,40,US,<=50K
29348,28,private,174327,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
29349,27,self_emp,357283,NonGraduate,9,Single,White-Collar,Not-Family,Black,Male,0,0,40,US,<=50K
29350,18,govt,280728,Graduate,10,Single,White-Collar,Family,White,Female,0,0,32,US,<=50K
29351,69,self_emp,185039,NonGraduate,9,Married,White-Collar,Family,White,Male,9386,0,12,US,>50K
29352,50,self_emp,251240,Graduate,14,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
29353,43,private,143046,NonGraduate,9,Married,Blue-Collar,Family,White,Female,0,0,40,Non-US,<=50K
29354,32,private,210541,Graduate,13,Separated,White-Collar,Not-Family,White,Female,0,0,30,US,<=50K
29355,43,private,172364,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,48,US,<=50K
29356,52,self_emp,138611,NonGraduate,9,Married,White-Collar,Family,White,Male,7688,0,55,US,>50K
29357,50,private,176227,Graduate,13,Married,White-Collar,Family,White,Male,0,0,40,,>50K
29358,35,private,139647,Graduate,10,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,>50K
29359,20,,174461,NonGraduate,9,Single,,Family,White,Female,0,0,5,US,<=50K
29360,73,,123345,NonGraduate,9,Separated,,Not-Family,White,Female,0,0,65,US,<=50K
29361,46,private,164427,NonGraduate,9,Separated,White-Collar,Family,White,Female,0,0,45,US,<=50K
29362,58,private,205235,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,60,US,>50K
29363,46,self_emp,192779,Graduate,15,Married,White-Collar,Family,White,Male,15024,0,60,US,>50K
29364,40,private,163434,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,50,US,<=50K
29365,25,private,264055,Graduate,13,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
29366,22,private,336215,Graduate,12,Single,White-Collar,Not-Family,White,Female,0,0,25,US,<=50K
29367,33,govt,78307,Graduate,13,Married,White-Collar,Family,White,Male,0,0,40,US,<=50K
29368,49,govt,233059,Graduate,11,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29369,62,private,91433,NonGraduate,6,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29370,56,govt,157525,Graduate,10,Separated,Service,Not-Family,Black,Male,0,0,48,US,<=50K
29371,24,private,86065,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Female,0,0,40,Non-US,<=50K
29372,42,private,22831,NonGraduate,9,Single,Service,Not-Family,White,Female,0,0,40,US,<=50K
29373,41,private,180181,Graduate,14,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29374,23,private,212617,Graduate,13,Single,Service,Not-Family,White,Male,0,0,66,Non-US,<=50K
29375,22,,125905,Graduate,10,Single,,Family,White,Male,0,0,40,US,<=50K
29376,35,private,336793,Graduate,13,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
29377,42,private,314649,NonGraduate,9,Separated,Blue-Collar,Family,Asian-Pac-Islander,Male,0,0,40,,<=50K
29378,22,private,283969,NonGraduate,9,Single,Blue-Collar,Family,White,Male,0,0,40,Non-US,<=50K
29379,32,self_emp,35595,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
29380,25,private,410240,NonGraduate,9,Single,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29381,66,private,178120,NonGraduate,3,Separated,Service,Not-Family,Black,Female,0,0,15,US,<=50K
29382,26,govt,294400,NonGraduate,9,Married,Service,Family,White,Male,0,0,38,US,<=50K
29383,46,private,65353,Graduate,10,Separated,Blue-Collar,Family,White,Male,3325,0,55,US,<=50K
29384,55,private,189719,Graduate,13,Married,White-Collar,Family,White,Male,0,0,45,US,>50K
29385,24,private,23438,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29386,25,private,178037,NonGraduate,9,Single,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
29387,22,private,109815,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29388,31,private,197860,NonGraduate,9,Single,Service,Not-Family,White,Male,0,0,40,US,<=50K
29389,30,private,271933,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29390,54,private,141663,NonGraduate,9,Single,Service,Not-Family,White,Male,0,0,15,US,<=50K
29391,19,,199609,Graduate,10,Single,,Family,White,Female,0,0,40,US,<=50K
29392,56,private,92215,NonGraduate,5,Separated,Blue-Collar,Not-Family,White,Female,0,0,40,US,>50K
29393,47,private,93449,NonGraduate,9,Married,Blue-Collar,Family,Asian-Pac-Islander,Male,0,0,60,Non-US,<=50K
29394,29,private,235393,NonGraduate,9,Married,Blue-Collar,Family,Black,Male,0,0,40,US,<=50K
29395,53,private,151864,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29396,22,private,189277,NonGraduate,9,Single,Blue-Collar,Not-Family,Black,Female,0,0,40,US,<=50K
29397,50,,204577,Graduate,13,Married,,Family,Black,Male,0,1902,60,US,>50K
29398,42,private,344572,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,>50K
29399,21,private,265356,Graduate,10,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
29400,36,self_emp,166880,NonGraduate,9,Single,Service,Not-Family,White,Female,0,0,70,US,<=50K
29401,60,private,188650,NonGraduate,3,Married,White-Collar,Family,White,Male,0,0,40,,>50K
29402,69,private,213249,Graduate,11,Separated,White-Collar,Not-Family,White,Female,0,0,25,US,<=50K
29403,31,private,112627,NonGraduate,9,Married,Blue-Collar,Family,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
29404,48,private,125120,Graduate,10,Separated,White-Collar,Not-Family,White,Female,0,0,55,US,<=50K
29405,23,private,60409,NonGraduate,9,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29406,24,private,243190,Graduate,12,Separated,Blue-Collar,Not-Family,Asian-Pac-Islander,Male,8614,0,40,US,>50K
29407,47,private,583755,NonGraduate,9,Married,White-Collar,Family,Black,Male,0,0,40,US,>50K
29408,36,private,68089,NonGraduate,9,Single,Blue-Collar,Not-Family,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
29409,39,private,306646,Graduate,12,Married,White-Collar,Family,White,Male,0,0,50,US,>50K
29410,22,private,186573,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Female,0,0,46,US,<=50K
29411,27,private,279580,Graduate,13,Single,White-Collar,Not-Family,White,Male,10520,0,45,US,>50K
29412,36,private,437909,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29413,54,private,420691,NonGraduate,2,Married,Service,Family,White,Male,0,0,40,Non-US,<=50K
29414,33,govt,94193,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
29415,42,private,154076,NonGraduate,9,Married,White-Collar,Family,White,Male,7688,0,50,US,>50K
29416,52,private,145879,Graduate,10,Married,White-Collar,Family,White,Male,0,0,65,US,<=50K
29417,23,private,208946,Graduate,13,Single,White-Collar,Family,White,Male,0,0,32,US,<=50K
29418,33,private,231826,NonGraduate,2,Married,Blue-Collar,Family,White,Male,0,0,40,Non-US,<=50K
29419,30,private,178587,Graduate,11,Separated,White-Collar,Not-Family,White,Female,0,0,38,US,<=50K
29420,35,private,213208,Graduate,11,Married,White-Collar,Family,Black,Male,0,0,38,Non-US,<=50K
29421,35,,139770,Graduate,11,Married,,Family,White,Female,0,0,20,US,>50K
29422,27,private,153869,NonGraduate,9,Single,Blue-Collar,Family,White,Male,0,0,37,US,<=50K
29423,24,private,88676,NonGraduate,9,Single,Service,Family,White,Male,0,0,35,US,<=50K
29424,44,govt,151089,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
29425,62,private,138621,Graduate,11,Separated,Service,Not-Family,Black,Female,0,0,20,US,<=50K
29426,45,private,30457,Graduate,13,Married,White-Collar,Family,White,Male,15024,0,40,US,>50K
29427,75,self_emp,213349,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,20,US,<=50K
29428,47,private,192776,Graduate,13,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
29429,64,private,192884,Graduate,15,Married,White-Collar,Family,White,Male,0,0,60,US,<=50K
